"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Jackson County, OK"	"40065"	250	10825	2309.5	2370.4
	"Jefferson County, OK"	"40067"	118	3717	3174.6	3315.2
	"Johnston County, OK"	"40069"	125	6045	2067.8	2266.2
	"Kay County, OK"	"40071"	580	24931	2326.4	2265.0
	"Kingfisher County, OK"	"40073"	169	7147	2364.6	2276.7
	"Kiowa County, OK"	"40075"	147	5303	2772.0	3058.3
	"Latimer County, OK"	"40077"	172	6263	2746.3	2756.1
	"Le Flore County, OK"	"40079"	624	25638	2433.9	2638.0
	"Lincoln County, OK"	"40081"	373	18188	2050.8	2259.5
	"Logan County, OK"	"40083"	360	21330	1687.8	1817.3
	"Love County, OK"	"40085"	102	5470	1864.7	2073.6
	"McClain County, OK"	"40087"	356	17052	2087.7	2454.4
	"McCurtain County, OK"	"40089"	419	16973	2468.6	2685.5
	"McIntosh County, OK"	"40091"	321	14867	2159.1	2346.1
	"Major County, OK"	"40093"	99	4414	2242.9	2082.6
	"Marshall County, OK"	"40095"	211	10309	2046.8	2193.5
	"Mayes County, OK"	"40097"	518	21249	2437.8	2683.7
	"Murray County, OK"	"40099"	215	7988	2691.5	2836.8
	"Muskogee County, OK"	"40101"	1081	34061	3173.7	3299.3
	"Noble County, OK"	"40103"	139	6245	2225.8	2264.1
	"Nowata County, OK"	"40105"	155	5997	2584.6	2688.5
	"Okfuskee County, OK"	"40107"	190	6255	3037.6	3268.4
	"Oklahoma County, OK"	"40109"	6469	295188	2191.5	2241.5
	"Okmulgee County, OK"	"40111"	482	20621	2337.4	2440.7
	"Osage County, OK"	"40113"	439	27365	1604.2	1754.6
	"Ottawa County, OK"	"40115"	496	17321	2863.6	2968.9
	"Pawnee County, OK"	"40117"	212	9061	2339.7	2557.7
	"Payne County, OK"	"40119"	546	27670	1973.3	1946.8
	"Pittsburg County, OK"	"40121"	670	24550	2729.1	2872.3
	"Pontotoc County, OK"	"40123"	448	18211	2460.1	2535.6
	"Pottawatomie County, OK"	"40125"	855	34228	2498.0	2665.6
	"Pushmataha County, OK"	"40127"	184	7431	2476.1	2626.4
	"Roger Mills County, OK"	"40129"	41	2075	1975.9	1950.2
	"Rogers County, OK"	"40131"	949	43006	2206.7	2467.3
	"Seminole County, OK"	"40133"	352	13131	2680.7	2783.2
	"Sequoyah County, OK"	"40135"	514	21443	2397.1	2649.2
	"Stephens County, OK"	"40137"	712	24337	2925.6	2919.5
	"Texas County, OK"	"40139"	200	6906	2896.0	2920.3
	"Tillman County, OK"	"40141"	93	4162	2234.5	2300.3
	"Tulsa County, OK"	"40143"	5800	252934	2293.1	2307.2
	"Wagoner County, OK"	"40145"	638	35034	1821.1	2164.3
	"Washington County, OK"	"40147"	732	29244	2503.1	2342.0
	"Washita County, OK"	"40149"	138	5792	2382.6	2221.8
	"Woods County, OK"	"40151"	93	4547	2045.3	1761.8
	"Woodward County, OK"	"40153"	182	9046	2011.9	2140.3
	"Baker County, OR"	"41001"	202	12195	1656.4	1714.5
	"Benton County, OR"	"41003"	554	38924	1423.3	1408.1
	"Clackamas County, OR"	"41005"	3048	201118	1515.5	1576.6
	"Clatsop County, OR"	"41007"	360	22726	1584.1	1763.6
	"Columbia County, OR"	"41009"	457	26490	1725.2	1962.1
	"Coos County, OR"	"41011"	836	46409	1801.4	1933.6
	"Crook County, OR"	"41013"	274	16007	1711.8	2012.0
	"Curry County, OR"	"41015"	432	21590	2000.9	2145.9
	"Deschutes County, OR"	"41017"	1431	99269	1441.5	1646.3
	"Douglas County, OR"	"41019"	1327	78153	1698.0	1733.3
	"Gilliam County, OR"	"41021"	17	1456	1167.6 (Unreliable)	940.8 (Unreliable)
	"Grant County, OR"	"41023"	95	6032	1574.9	1585.6
	"Harney County, OR"	"41025"	73	4895	1491.3	1623.4
	"Hood River County, OR"	"41027"	172	10099	1703.1	1628.2
	"Jackson County, OR"	"41029"	2219	132921	1669.4	1687.0
	"Jefferson County, OR"	"41031"	190	12420	1529.8	1968.0
	"Josephine County, OR"	"41033"	1093	64091	1705.4	1770.0
	"Klamath County, OR"	"41035"	717	39148	1831.5	2032.8
	"Lake County, OR"	"41037"	100	5513	1813.9	1964.6
	"Lane County, OR"	"41039"	3104	195659	1586.4	1639.1
	"Lincoln County, OR"	"41041"	548	36329	1508.4	1760.9
	"Linn County, OR"	"41043"	1184	64251	1842.8	1944.2
	"Malheur County, OR"	"41045"	314	14527	2161.5	2116.3
	"Marion County, OR"	"41047"	2463	146739	1678.5	1714.2
	"Morrow County, OR"	"41049"	71	4942	1436.7	1638.0
	"Multnomah County, OR"	"41051"	4965	289913	1712.6	1771.6
	"Polk County, OR"	"41053"	616	41554	1482.4	1517.1
	"Sherman County, OR"	"41055"	23	1277	1801.1	1723.6
	"Tillamook County, OR"	"41057"	288	18438	1562.0	1779.9
	"Umatilla County, OR"	"41059"	612	33159	1845.7	1898.5
	"Union County, OR"	"41061"	299	14754	2026.6	1998.1
	"Wallowa County, OR"	"41063"	108	5574	1937.6	2037.2
	"Wasco County, OR"	"41065"	330	15795	2089.3	2036.9
	"Washington County, OR"	"41067"	2937	210157	1397.5	1412.2
	"Wheeler County, OR"	"41069"	14	1397	1002.1 (Unreliable)	1027.6 (Unreliable)
	"Yamhill County, OR"	"41071"	907	49843	1819.7	1757.9
	"Adams County, PA"	"42001"	1116	57698	1934.2	1935.9
	"Allegheny County, PA"	"42003"	14462	651614	2219.4	1993.7
	"Armstrong County, PA"	"42005"	935	41648	2245.0	2162.2
	"Beaver County, PA"	"42007"	2321	101557	2285.4	2112.3
	"Bedford County, PA"	"42009"	689	30467	2261.5	2229.4
	"Berks County, PA"	"42011"	4436	201218	2204.6	2086.4
	"Blair County, PA"	"42013"	1559	74434	2094.5	1972.7
	"Bradford County, PA"	"42015"	706	36590	1929.5	1972.5
	"Bucks County, PA"	"42017"	5948	322345	1845.2	1743.4
	"Butler County, PA"	"42019"	2180	97774	2229.6	2109.8
	"Cambria County, PA"	"42021"	1988	85436	2326.9	2128.2
	"Cameron County, PA"	"42023"	51	3494	1459.6	1353.4
	"Carbon County, PA"	"42025"	806	38377	2100.2	2136.7
	"Centre County, PA"	"42027"	1087	61160	1777.3	1739.0
	"Chester County, PA"	"42029"	4171	231335	1803.0	1748.3
	"Clarion County, PA"	"42031"	458	21257	2154.6	2178.2
	"Clearfield County, PA"	"42033"	994	46919	2118.5	2034.7
	"Clinton County, PA"	"42035"	424	20773	2041.1	1992.2
	"Columbia County, PA"	"42037"	763	35376	2156.8	2103.5
	"Crawford County, PA"	"42039"	1061	48802	2174.1	2308.7
	"Cumberland County, PA"	"42041"	2702	128733	2098.9	1981.9
	"Dauphin County, PA"	"42043"	2573	127940	2011.1	1996.6
	"Delaware County, PA"	"42045"	5988	259189	2310.3	2061.6
	"Elk County, PA"	"42047"	373	19363	1926.4	1794.1
	"Erie County, PA"	"42049"	2894	134674	2148.9	2037.0
	"Fayette County, PA"	"42051"	1979	79519	2488.7	2367.3
	"Forest County, PA"	"42053"	93	4877	1906.9	2452.7
	"Franklin County, PA"	"42055"	1612	85287	1890.1	1824.2
	"Fulton County, PA"	"42057"	165	8760	1883.6	2163.2
	"Greene County, PA"	"42059"	482	19701	2446.6	2514.5
	"Huntingdon County, PA"	"42061"	482	26225	1837.9	1894.9
	"Indiana County, PA"	"42063"	903	45989	1963.5	1905.4
	"Jefferson County, PA"	"42065"	608	26339	2308.4	2197.6
	"Juniata County, PA"	"42067"	265	14980	1769.0	1734.9
	"Lackawanna County, PA"	"42069"	2962	121683	2434.2	2219.7
	"Lancaster County, PA"	"42071"	5222	269235	1939.6	1751.6
	"Lawrence County, PA"	"42073"	1286	53702	2394.7	2135.3
	"Lebanon County, PA"	"42075"	1558	76865	2026.9	1881.2
	"Lehigh County, PA"	"42077"	3199	174821	1829.9	1696.6
	"Luzerne County, PA"	"42079"	4336	183066	2368.5	2174.1
	"Lycoming County, PA"	"42081"	1325	62460	2121.4	2008.2
	"Mc Kean County, PA"	"42083"	594	23358	2543.0	2443.6
	"Mercer County, PA"	"42085"	1656	69245	2391.5	2138.9
	"Mifflin County, PA"	"42087"	586	28764	2037.3	1947.5
	"Monroe County, PA"	"42089"	1307	77707	1682.0	1868.2
	"Montgomery County, PA"	"42091"	8241	412206	1999.2	1779.6
	"Montour County, PA"	"42093"	240	11166	2149.4	1888.4
	"Northampton County, PA"	"42095"	3038	160807	1889.2	1732.8
	"Northumberland County, PA"	"42097"	1302	55989	2325.5	2189.2
	"Perry County, PA"	"42099"	438	22543	1943.0	2195.0
	"Philadelphia County, PA"	"42101"	12800	595015	2151.2	2113.9
	"Pike County, PA"	"42103"	499	35375	1410.6	1618.9
	"Potter County, PA"	"42105"	221	11401	1938.4	1915.3
	"Schuylkill County, PA"	"42107"	2308	85197	2709.0	2573.5
	"Snyder County, PA"	"42109"	330	20637	1599.1	1614.4
	"Somerset County, PA"	"42111"	1119	47397	2360.9	2177.8
	"Sullivan County, PA"	"42113"	103	5129	2008.2	2092.6
	"Susquehanna County, PA"	"42115"	487	25755	1890.9	2022.7
	"Tioga County, PA"	"42117"	472	25273	1867.6	1948.4
	"Union County, PA"	"42119"	408	22156	1841.5	1644.6
	"Venango County, PA"	"42121"	670	32608	2054.7	2023.1
	"Warren County, PA"	"42123"	532	25566	2080.9	2031.3
	"Washington County, PA"	"42125"	2557	120557	2121.0	2014.4
	"Wayne County, PA"	"42127"	668	32628	2047.3	2325.3
	"Westmoreland County, PA"	"42129"	4869	227115	2143.8	2026.1
	"Wyoming County, PA"	"42131"	337	15945	2113.5	2286.6
	"York County, PA"	"42133"	3853	215569	1787.4	1804.1
	"Bristol County, RI"	"44001"	547	28128	1944.7	1673.2
	"Kent County, RI"	"44003"	1751	88619	1975.9	1826.7
	"Newport County, RI"	"44005"	843	48925	1723.0	1642.5
	"Providence County, RI"	"44007"	5524	274233	2014.3	1793.9
	"Washington County, RI"	"44009"	1198	70619	1696.4	1650.0
	"Abbeville County, SC"	"45001"	280	14907	1878.3	2019.3
	"Aiken County, SC"	"45003"	1541	89849	1715.1	1857.3
	"Allendale County, SC"	"45005"	92	4893	1880.2	2166.4
	"Anderson County, SC"	"45007"	1938	101319	1912.8	2081.5
	"Bamberg County, SC"	"45009"	187	8430	2218.3	2319.0
	"Barnwell County, SC"	"45011"	226	10750	2102.3	2285.4
	"Beaufort County, SC"	"45013"	1355	134020	1011.0	1195.1
	"Berkeley County, SC"	"45015"	1168	77559	1506.0	1877.4
	"Calhoun County, SC"	"45017"	146	9146	1596.3	1771.3
	"Charleston County, SC"	"45019"	2644	173696	1522.2	1646.8
	"Cherokee County, SC"	"45021"	690	26187	2634.9	2874.3
	"Chester County, SC"	"45023"	350	16598	2108.7	2278.9
	"Chesterfield County, SC"	"45025"	519	22632	2293.2	2545.8
	"Clarendon County, SC"	"45027"	364	20939	1738.4	2035.0
	"Colleton County, SC"	"45029"	492	21804	2256.5	2505.0
	"Darlington County, SC"	"45031"	858	34710	2471.9	2701.7
	"Dillon County, SC"	"45033"	347	14469	2398.2	2544.3
	"Dorchester County, SC"	"45035"	931	55504	1677.4	2017.7
	"Edgefield County, SC"	"45037"	204	13140	1552.5	1778.2
	"Fairfield County, SC"	"45039"	238	12894	1845.8	2115.8
	"Florence County, SC"	"45041"	1366	64666	2112.4	2347.9
	"Georgetown County, SC"	"45043"	713	45776	1557.6	1876.5
	"Greenville County, SC"	"45045"	3609	215479	1674.9	1809.4
	"Greenwood County, SC"	"45047"	672	36337	1849.4	1830.8
	"Hampton County, SC"	"45049"	191	10007	1908.7	2121.2
	"Horry County, SC"	"45051"	3170	199232	1591.1	2003.6
	"Jasper County, SC"	"45053"	194	14150	1371.0	1593.6
	"Kershaw County, SC"	"45055"	578	32186	1795.8	1990.4
	"Lancaster County, SC"	"45057"	816	50502	1615.8	1916.2
	"Laurens County, SC"	"45059"	672	34312	1958.5	2029.2
	"Lee County, SC"	"45061"	199	9218	2158.8	2293.7
	"Lexington County, SC"	"45063"	2068	123650	1672.5	1869.7
	"McCormick County, SC"	"45065"	91	9085	1001.7	1267.4
	"Marion County, SC"	"45067"	382	16874	2263.8	2480.4
	"Marlboro County, SC"	"45069"	393	12996	3024.0	3361.3
	"Newberry County, SC"	"45071"	386	20985	1839.4	1956.7
	"Oconee County, SC"	"45073"	835	49929	1672.4	1995.6
	"Orangeburg County, SC"	"45075"	843	47255	1783.9	1909.1
	"Pickens County, SC"	"45077"	1154	56700	2035.3	2190.1
	"Richland County, SC"	"45079"	2444	142264	1717.9	1871.4
	"Saluda County, SC"	"45081"	254	11335	2240.8	2321.7
	"Spartanburg County, SC"	"45083"	2799	137473	2036.0	2237.5
	"Sumter County, SC"	"45085"	995	48349	2058.0	2162.9
	"Union County, SC"	"45087"	400	15839	2525.4	2690.8
	"Williamsburg County, SC"	"45089"	350	18144	1929.0	2128.2
	"York County, SC"	"45091"	1772	101109	1752.6	2060.2
	"Aurora County, SD"	"46003"	27	1629	1657.5	1447.4
	"Beadle County, SD"	"46005"	213	9240	2305.2	1911.7
	"Bennett County, SD"	"46007"	33	1280	2578.1	2586.4
	"Bon Homme County, SD"	"46009"	99	4257	2325.6	1785.7
	"Brookings County, SD"	"46011"	220	10930	2012.8	1876.1
	"Brown County, SD"	"46013"	404	18732	2156.7	1824.3
	"Brule County, SD"	"46015"	53	2781	1905.8	1614.0
	"Buffalo County, SD"	"46017"	10	472	2118.6 (Unreliable)	2459.9 (Unreliable)
	"Butte County, SD"	"46019"	133	5846	2275.1	2250.8
	"Campbell County, SD"	"46021"	14	1056	1325.8 (Unreliable)	1217.1 (Unreliable)
	"Charles Mix County, SD"	"46023"	96	5014	1914.6	1766.7
	"Clark County, SD"	"46025"	50	2245	2227.2	1967.1
	"Clay County, SD"	"46027"	140	4840	2892.6	2711.0
	"Codington County, SD"	"46029"	262	13323	1966.5	1770.6
	"Corson County, SD"	"46031"	31	1355	2287.8	2465.9
	"Custer County, SD"	"46033"	98	6723	1457.7	1712.8
	"Davison County, SD"	"46035"	253	10542	2399.9	1929.2
	"Day County, SD"	"46037"	88	4166	2112.3	1797.3
	"Deuel County, SD"	"46039"	51	2732	1866.8	1615.7
	"Dewey County, SD"	"46041"	42	1682	2497.0	2544.5
	"Douglas County, SD"	"46043"	53	2228	2378.8	1754.4
	"Edmunds County, SD"	"46045"	54	2552	2116.0	1755.2
	"Fall River County, SD"	"46047"	143	5566	2569.2	2713.2
	"Faulk County, SD"	"46049"	43	1650	2606.1	2169.3
	"Grant County, SD"	"46051"	118	4435	2660.7	2424.0
	"Gregory County, SD"	"46053"	66	3070	2149.8	1725.9
	"Haakon County, SD"	"46055"	33	1298	2542.4	1986.3
	"Hamlin County, SD"	"46057"	60	3166	1895.1	1671.8
	"Hand County, SD"	"46059"	62	2490	2490.0	1893.9
	"Hanson County, SD"	"46061"	26	1404	1851.9	2761.7
	"Hughes County, SD"	"46065"	157	8250	1903.0	1767.9
	"Hutchinson County, SD"	"46067"	165	5079	3248.7	2282.9
	"Hyde County, SD"	"46069"	34	1010	3366.3	2620.6
	"Jackson County, SD"	"46071"	26	1335	1947.6	1602.8
	"Jerauld County, SD"	"46073"	24	1508	1591.5	1232.5
	"Jones County, SD"	"46075"	11	634	1735.0 (Unreliable)	1645.9 (Unreliable)
	"Kingsbury County, SD"	"46077"	89	3327	2675.1	2159.5
	"Lake County, SD"	"46079"	132	7885	1674.1	1805.9
	"Lawrence County, SD"	"46081"	232	14293	1623.2	1645.2
	"Lincoln County, SD"	"46083"	220	17469	1259.4	1245.6
	"Lyman County, SD"	"46085"	28	1747	1602.7	1694.1
	"McCook County, SD"	"46087"	73	3324	2196.1	1815.9
	"McPherson County, SD"	"46089"	51	2029	2513.6	1826.1
	"Marshall County, SD"	"46091"	62	2836	2186.2	2038.3
	"Meade County, SD"	"46093"	209	11583	1804.4	1967.7
	"Mellette County, SD"	"46095"	18	1001	1798.2 (Unreliable)	1836.7 (Unreliable)
	"Miner County, SD"	"46097"	36	1511	2382.5	1993.5
	"Minnehaha County, SD"	"46099"	1296	69639	1861.0	1793.3
	"Moody County, SD"	"46101"	55	3317	1658.1	1549.6
	"Pennington County, SD"	"46103"	800	52866	1513.3	1492.3
	"Perkins County, SD"	"46105"	51	2101	2427.4	2097.8
	"Potter County, SD"	"46107"	34	2021	1682.3	1450.8
	"Roberts County, SD"	"46109"	127	5723	2219.1	2106.2
	"Sanborn County, SD"	"46111"	32	1318	2427.9	2047.4
	"Shannon County, SD"	"46113"	55	2931	1876.5	2216.5
	"Spink County, SD"	"46115"	96	3911	2454.6	1989.3
	"Stanley County, SD"	"46117"	21	1604	1309.2	1475.6
	"Todd County, SD"	"46121"	41	2259	1815.0	1841.7
	"Tripp County, SD"	"46123"	103	3593	2866.7	2484.5
	"Turner County, SD"	"46125"	132	5146	2565.1	2207.5
	"Union County, SD"	"46127"	137	7206	1901.2	1861.4
	"Walworth County, SD"	"46129"	99	4072	2431.2	1968.1
	"Yankton County, SD"	"46135"	287	12105	2370.9	2051.9
	"Ziebach County, SD"	"46137"	10	605	1652.9 (Unreliable)	1943.5 (Unreliable)
	"Anderson County, TN"	"47001"	924	43795	2109.8	2055.7
	"Bedford County, TN"	"47003"	472	20814	2267.7	2618.6
	"Benton County, TN"	"47005"	246	11005	2235.3	2427.7
	"Bledsoe County, TN"	"47007"	151	7822	1930.5	2208.7
	"Blount County, TN"	"47009"	1172	72303	1621.0	1756.5
	"Bradley County, TN"	"47011"	1122	50145	2237.5	2460.2
	"Campbell County, TN"	"47013"	543	23516	2309.1	2576.7
	"Cannon County, TN"	"47015"	202	7639	2644.3	2763.7
	"Carroll County, TN"	"47017"	513	16957	3025.3	3159.6
	"Carter County, TN"	"47019"	765	34448	2220.7	2334.4
	"Cheatham County, TN"	"47021"	330	16605	1987.4	2491.7
	"Chester County, TN"	"47023"	219	8871	2468.7	2563.4
	"Claiborne County, TN"	"47025"	481	17956	2678.8	3045.2
	"Clay County, TN"	"47027"	127	5613	2262.6	2381.9
	"Cocke County, TN"	"47029"	531	20931	2536.9	2942.0
	"Coffee County, TN"	"47031"	612	27738	2206.4	2339.8
	"Crockett County, TN"	"47033"	235	7731	3039.7	3064.6
	"Cumberland County, TN"	"47035"	807	51267	1574.1	1773.2
	"Davidson County, TN"	"47037"	4659	228738	2036.8	2104.3
	"Decatur County, TN"	"47039"	212	8036	2638.1	2712.5
	"DeKalb County, TN"	"47041"	247	10361	2383.9	2654.5
	"Dickson County, TN"	"47043"	530	23699	2236.4	2456.6
	"Dyer County, TN"	"47045"	504	19125	2635.3	2815.4
	"Fayette County, TN"	"47047"	439	22946	1913.2	2184.3
	"Fentress County, TN"	"47049"	255	11078	2301.9	2763.6
	"Franklin County, TN"	"47051"	480	24110	1990.9	2143.7
	"Gibson County, TN"	"47053"	718	26365	2723.3	2708.9
	"Giles County, TN"	"47055"	365	16801	2172.5	2342.2
	"Grainger County, TN"	"47057"	256	13055	1960.9	2307.2
	"Greene County, TN"	"47059"	971	42052	2309.0	2608.1
	"Grundy County, TN"	"47061"	181	8477	2135.2	2519.4
	"Hamblen County, TN"	"47063"	776	34140	2273.0	2455.7
	"Hamilton County, TN"	"47065"	3530	173896	2029.9	2043.0
	"Hancock County, TN"	"47067"	107	3780	2830.7	3298.5
	"Hardeman County, TN"	"47069"	297	12936	2295.9	2527.0
	"Hardin County, TN"	"47071"	440	16625	2646.6	2847.0
	"Hawkins County, TN"	"47073"	728	33484	2174.2	2430.8
	"Haywood County, TN"	"47075"	202	9006	2242.9	2286.8
	"Henderson County, TN"	"47077"	346	14425	2398.6	2724.0
	"Henry County, TN"	"47079"	567	21390	2650.8	2969.4
	"Hickman County, TN"	"47081"	178	11669	1525.4	1702.0
	"Houston County, TN"	"47083"	107	4889	2188.6	2431.0
	"Humphreys County, TN"	"47085"	239	10547	2266.0	2499.1
	"Jackson County, TN"	"47087"	178	7326	2429.7	2726.5
	"Jefferson County, TN"	"47089"	586	30938	1894.1	2157.8
	"Johnson County, TN"	"47091"	191	11313	1688.3	1903.8
	"Knox County, TN"	"47093"	3992	200781	1988.2	2064.3
	"Lake County, TN"	"47095"	112	3391	3302.9	3481.4
	"Lauderdale County, TN"	"47097"	289	11507	2511.5	2854.0
	"Lawrence County, TN"	"47099"	545	22492	2423.1	2559.6
	"Lewis County, TN"	"47101"	168	6938	2421.4	2710.6
	"Lincoln County, TN"	"47103"	449	18848	2382.2	2596.6
	"Loudon County, TN"	"47105"	539	38487	1400.5	1642.7
	"McMinn County, TN"	"47107"	720	30041	2396.7	2599.0
	"McNairy County, TN"	"47109"	405	15610	2594.5	2866.5
	"Macon County, TN"	"47111"	260	10884	2388.8	2633.8
	"Madison County, TN"	"47113"	930	45497	2044.1	2103.0
	"Marion County, TN"	"47115"	364	15957	2281.1	2586.4
	"Marshall County, TN"	"47117"	363	14553	2494.3	2789.0
	"Maury County, TN"	"47119"	832	40059	2076.9	2278.5
	"Meigs County, TN"	"47121"	132	7157	1844.3	2420.2
	"Monroe County, TN"	"47123"	485	27389	1770.8	2075.6
	"Montgomery County, TN"	"47125"	1052	51023	2061.8	2368.8
	"Moore County, TN"	"47127"	78	3967	1966.2	1984.3
	"Morgan County, TN"	"47129"	227	10619	2137.7	2448.0
	"Obion County, TN"	"47131"	391	17884	2186.3	2331.8
	"Overton County, TN"	"47133"	261	13125	1988.6	2222.2
	"Perry County, TN"	"47135"	127	5073	2503.4	2731.2
	"Pickett County, TN"	"47137"	68	4003	1698.7	1863.8
	"Polk County, TN"	"47139"	222	9944	2232.5	2580.7
	"Putnam County, TN"	"47141"	837	36714	2279.8	2448.2
	"Rhea County, TN"	"47143"	442	17529	2521.5	2852.6
	"Roane County, TN"	"47145"	682	34340	1986.0	2071.0
	"Robertson County, TN"	"47147"	674	28548	2360.9	2695.6
	"Rutherford County, TN"	"47149"	1618	88195	1834.6	2067.9
	"Scott County, TN"	"47151"	253	10451	2420.8	2792.9
	"Sequatchie County, TN"	"47153"	143	8749	1634.5	1862.8
	"Sevier County, TN"	"47155"	950	52562	1807.4	2127.1
	"Shelby County, TN"	"47157"	6820	339374	2009.6	2109.6
	"Smith County, TN"	"47159"	184	9102	2021.5	2330.0
	"Stewart County, TN"	"47161"	184	7618	2415.3	2711.6
	"Sullivan County, TN"	"47163"	2090	97361	2146.7	2224.9
	"Sumner County, TN"	"47165"	1382	79573	1736.8	1951.8
	"Tipton County, TN"	"47167"	537	24902	2156.5	2444.6
	"Trousdale County, TN"	"47169"	101	3781	2671.3	2971.2
	"Unicoi County, TN"	"47171"	290	11888	2439.4	2544.8
	"Union County, TN"	"47173"	202	9658	2091.5	2442.3
	"Van Buren County, TN"	"47175"	80	3627	2205.7	2672.1
	"Warren County, TN"	"47177"	466	20651	2256.5	2414.6
	"Washington County, TN"	"47179"	1325	65794	2013.9	2164.0
	"Wayne County, TN"	"47181"	227	9320	2435.6	2589.5
	"Weakley County, TN"	"47183"	397	17774	2233.6	2294.7
	"White County, TN"	"47185"	340	15561	2184.9	2318.4
	"Williamson County, TN"	"47187"	1174	76735	1529.9	1672.5
	"Wilson County, TN"	"47189"	972	57582	1688.0	2009.5
	"Anderson County, TX"	"48001"	637	24192	2633.1	2919.8
	"Andrews County, TX"	"48003"	135	5338	2529.0	2573.4
	"Angelina County, TX"	"48005"	951	40381	2355.1	2390.1
	"Aransas County, TX"	"48007"	328	20522	1598.3	1774.6
	"Archer County, TX"	"48009"	84	4878	1722.0	1823.3
	"Armstrong County, TX"	"48011"	29	1240	2338.7	2557.2
	"Atascosa County, TX"	"48013"	375	20501	1829.2	1973.1
	"Austin County, TX"	"48015"	307	15901	1930.7	2084.7
	"Bailey County, TX"	"48017"	61	3093	1972.2	1962.8
	"Bandera County, TX"	"48019"	198	16178	1223.9	1425.9
	"Bastrop County, TX"	"48021"	627	33766	1856.9	2189.0
	"Baylor County, TX"	"48023"	53	2791	1899.0	1763.5
	"Bee County, TX"	"48025"	244	11292	2160.8	2255.0
	"Bell County, TX"	"48027"	1817	102197	1777.9	1882.3
	"Bexar County, TX"	"48029"	11699	654043	1788.7	1853.7
	"Blanco County, TX"	"48031"	126	7782	1619.1	1822.6
	"Bosque County, TX"	"48035"	257	13037	1971.3	2039.9
	"Bowie County, TX"	"48037"	1096	44206	2479.3	2494.6
	"Brazoria County, TX"	"48039"	2154	115970	1857.4	2097.1
	"Brazos County, TX"	"48041"	934	54201	1723.2	1770.5
	"Brewster County, TX"	"48043"	79	5607	1409.0	1554.9
	"Briscoe County, TX"	"48045"	23	1102	2087.1	2276.2
	"Brooks County, TX"	"48047"	85	3899	2180.0	2182.0
	"Brown County, TX"	"48049"	533	22261	2394.3	2450.3
	"Burleson County, TX"	"48051"	279	10239	2724.9	2658.9
	"Burnet County, TX"	"48053"	495	29430	1682.0	1792.7
	"Caldwell County, TX"	"48055"	292	16503	1769.4	1849.7
	"Calhoun County, TX"	"48057"	193	10769	1792.2	1922.6
	"Callahan County, TX"	"48059"	184	8231	2235.5	2314.0
	"Cameron County, TX"	"48061"	2404	161196	1491.4	1524.0
	"Camp County, TX"	"48063"	150	6672	2248.2	2399.3
	"Carson County, TX"	"48065"	57	3035	1878.1	1934.7
	"Cass County, TX"	"48067"	458	19718	2322.8	2415.9
	"Castro County, TX"	"48069"	59	3299	1788.4	1746.1
	"Chambers County, TX"	"48071"	234	12808	1827.0	2199.0
	"Cherokee County, TX"	"48073"	642	25137	2554.0	2700.5
	"Childress County, TX"	"48075"	88	3220	2732.9	2653.8
	"Clay County, TX"	"48077"	124	6341	1955.5	2094.7
	"Cochran County, TX"	"48079"	27	1291	2091.4	2304.7
	"Coke County, TX"	"48081"	51	2576	1979.8	2066.5
	"Coleman County, TX"	"48083"	157	5992	2620.2	2921.8
	"Collin County, TX"	"48085"	3566	277467	1285.2	1518.7
	"Collingsworth County, TX"	"48087"	41	1603	2557.7	2527.8
	"Colorado County, TX"	"48089"	316	13090	2414.1	2352.7
	"Comal County, TX"	"48091"	1074	68877	1559.3	1776.7
	"Comanche County, TX"	"48093"	213	9510	2239.7	2408.8
	"Concho County, TX"	"48095"	35	1927	1816.3	1933.6
	"Cooke County, TX"	"48097"	459	20771	2209.8	2343.2
	"Coryell County, TX"	"48099"	420	21178	1983.2	2260.0
	"Cottle County, TX"	"48101"	31	1018	3045.2	3298.4
	"Crane County, TX"	"48103"	28	1709	1638.4	1666.9
	"Crockett County, TX"	"48105"	34	1758	1934.0	2179.1
	"Crosby County, TX"	"48107"	73	3336	2188.2	2183.5
	"Culberson County, TX"	"48109"	19	1194	1591.3 (Unreliable)	1624.7 (Unreliable)
	"Dallam County, TX"	"48111"	39	1873	2082.2	2250.6
	"Dallas County, TX"	"48113"	13703	756126	1812.3	1913.5
	"Dawson County, TX"	"48115"	113	5915	1910.4	1855.3
	"Deaf Smith County, TX"	"48117"	129	6895	1870.9	1763.0
	"Delta County, TX"	"48119"	82	3457	2372.0	2559.8
	"Denton County, TX"	"48121"	3082	212396	1451.1	1772.9
	"DeWitt County, TX"	"48123"	287	12138	2364.5	2186.2
	"Dickens County, TX"	"48125"	37	1388	2665.7	2674.5
	"Dimmit County, TX"	"48127"	117	4848	2413.4	2448.3
	"Donley County, TX"	"48129"	53	2419	2191.0	2206.4
	"Duval County, TX"	"48131"	120	6058	1980.9	1992.0
	"Eastland County, TX"	"48133"	271	11627	2330.8	2358.8
	"Ector County, TX"	"48135"	1140	45260	2518.8	2640.3
	"Edwards County, TX"	"48137"	24	1488	1612.9	1734.6
	"Ellis County, TX"	"48139"	1093	59848	1826.3	2089.7
	"El Paso County, TX"	"48141"	4703	290075	1621.3	1622.0
	"Erath County, TX"	"48143"	359	16993	2112.6	2150.8
