"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Washington County, OK"	"40147"	1904	156249	1218.6	845.7
	"Washita County, OK"	"40149"	420	34739	1209.0	931.4
	"Woods County, OK"	"40151"	267	27780	961.1	748.5
	"Woodward County, OK"	"40153"	565	63755	886.2	831.4
	"Baker County, OR"	"41001"	615	48067	1279.5	752.7
	"Benton County, OR"	"41003"	1743	264768	658.3	582.9
	"Clackamas County, OR"	"41005"	10083	1203502	837.8	667.8
	"Clatsop County, OR"	"41007"	1178	113855	1034.6	760.9
	"Columbia County, OR"	"41009"	1365	149802	911.2	733.9
	"Coos County, OR"	"41011"	2624	189412	1385.3	841.7
	"Crook County, OR"	"41013"	756	65253	1158.6	757.9
	"Curry County, OR"	"41015"	1200	67345	1781.9	872.2
	"Deschutes County, OR"	"41017"	4329	526442	822.3	636.9
	"Douglas County, OR"	"41019"	4342	322960	1344.4	815.9
	"Gilliam County, OR"	"41021"	62	5648	1097.7	622.0
	"Grant County, OR"	"41023"	257	21535	1193.4	617.4
	"Harney County, OR"	"41025"	265	21647	1224.2	799.1
	"Hood River County, OR"	"41027"	554	69010	802.8	667.4
	"Jackson County, OR"	"41029"	7087	640372	1106.7	742.2
	"Jefferson County, OR"	"41031"	636	67921	936.4	810.5
	"Josephine County, OR"	"41033"	3628	254250	1426.9	841.7
	"Klamath County, OR"	"41035"	2309	197826	1167.2	869.5
	"Lake County, OR"	"41037"	304	23419	1298.1	816.8
	"Lane County, OR"	"41039"	10465	1090561	959.6	728.4
	"Lincoln County, OR"	"41041"	1754	141011	1243.9	784.3
	"Linn County, OR"	"41043"	3892	362481	1073.7	833.1
	"Malheur County, OR"	"41045"	925	91118	1015.2	830.1
	"Marion County, OR"	"41047"	8226	991119	830.0	728.1
	"Morrow County, OR"	"41049"	238	33559	709.2	653.8
	"Multnomah County, OR"	"41051"	17011	2366045	719.0	725.7
	"Polk County, OR"	"41053"	2015	239297	842.0	661.6
	"Sherman County, OR"	"41055"	63	5085	1238.9	683.2
	"Tillamook County, OR"	"41057"	905	77095	1173.9	753.7
	"Umatilla County, OR"	"41059"	1975	229215	861.6	769.6
	"Union County, OR"	"41061"	824	77466	1063.7	761.1
	"Wallowa County, OR"	"41063"	260	20579	1263.4	713.5
	"Wasco County, OR"	"41065"	981	77358	1268.1	837.8
	"Washington County, OR"	"41067"	9913	1717714	577.1	585.2
	"Wheeler County, OR"	"41069"	58	4058	1429.3	670.7
	"Yamhill County, OR"	"41071"	2792	309675	901.6	718.4
	"Adams County, PA"	"42001"	3112	305855	1017.5	715.1
	"Allegheny County, PA"	"42003"	41229	3687329	1118.1	778.5
	"Armstrong County, PA"	"42005"	2609	201099	1297.4	838.8
	"Beaver County, PA"	"42007"	6500	505729	1285.3	826.8
	"Bedford County, PA"	"42009"	1758	145772	1206.0	778.8
	"Berks County, PA"	"42011"	11773	1243468	946.8	735.2
	"Blair County, PA"	"42013"	4790	376175	1273.3	833.9
	"Bradford County, PA"	"42015"	2084	183843	1133.6	791.6
	"Bucks County, PA"	"42017"	17716	1879389	942.6	686.3
	"Butler County, PA"	"42019"	5819	559429	1040.2	748.4
	"Cambria County, PA"	"42021"	5659	408443	1385.5	864.1
	"Cameron County, PA"	"42023"	166	14204	1168.7	632.2
	"Carbon County, PA"	"42025"	2460	191965	1281.5	877.1
	"Centre County, PA"	"42027"	2831	481621	587.8	576.7
	"Chester County, PA"	"42029"	11599	1544464	751.0	625.3
	"Clarion County, PA"	"42031"	1257	116191	1081.8	799.2
	"Clearfield County, PA"	"42033"	2790	242768	1149.2	777.5
	"Clinton County, PA"	"42035"	1197	118086	1013.7	753.6
	"Columbia County, PA"	"42037"	2103	199928	1051.9	786.6
	"Crawford County, PA"	"42039"	2999	260023	1153.4	853.1
	"Cumberland County, PA"	"42041"	6900	738708	934.1	680.4
	"Dauphin County, PA"	"42043"	7524	818588	919.1	750.2
	"Delaware County, PA"	"42045"	16438	1689305	973.1	755.7
	"Elk County, PA"	"42047"	1175	92498	1270.3	796.3
	"Erie County, PA"	"42049"	8673	833510	1040.5	810.4
	"Fayette County, PA"	"42051"	5397	400813	1346.5	898.1
	"Forest County, PA"	"42053"	253	22240	1137.6	808.2
	"Franklin County, PA"	"42055"	4659	459897	1013.1	719.7
	"Fulton County, PA"	"42057"	510	43849	1163.1	893.1
	"Greene County, PA"	"42059"	1309	112418	1164.4	894.7
	"Huntingdon County, PA"	"42061"	1381	137221	1006.4	724.8
	"Indiana County, PA"	"42063"	2713	260938	1039.7	776.9
	"Jefferson County, PA"	"42065"	1668	133088	1253.3	827.8
	"Juniata County, PA"	"42067"	796	74376	1070.2	726.6
	"Lackawanna County, PA"	"42069"	7967	636459	1251.8	836.5
	"Lancaster County, PA"	"42071"	14964	1608499	930.3	682.2
	"Lawrence County, PA"	"42073"	3561	263806	1349.9	854.6
	"Lebanon County, PA"	"42075"	4290	413249	1038.1	713.1
	"Lehigh County, PA"	"42077"	10117	1082551	934.6	714.3
	"Luzerne County, PA"	"42079"	11980	953274	1256.7	843.9
	"Lycoming County, PA"	"42081"	3868	347527	1113.0	790.5
	"Mc Kean County, PA"	"42083"	1540	126969	1212.9	847.2
	"Mercer County, PA"	"42085"	4307	341841	1259.9	793.8
	"Mifflin County, PA"	"42087"	1633	139378	1171.6	764.1
	"Monroe County, PA"	"42089"	4357	499794	871.8	763.1
	"Montgomery County, PA"	"42091"	22281	2456438	907.0	647.9
	"Montour County, PA"	"42093"	703	55145	1274.8	778.9
	"Northampton County, PA"	"42095"	8954	903780	990.7	688.7
	"Northumberland County, PA"	"42097"	3497	279414	1251.5	808.2
	"Perry County, PA"	"42099"	1381	136978	1008.2	858.0
	"Philadelphia County, PA"	"42101"	42687	4693445	909.5	877.3
	"Pike County, PA"	"42103"	1509	167694	899.9	633.5
	"Potter County, PA"	"42105"	627	51108	1226.8	764.4
	"Schuylkill County, PA"	"42107"	5928	433453	1367.6	910.4
	"Snyder County, PA"	"42109"	1019	121338	839.8	647.4
	"Somerset County, PA"	"42111"	2957	227044	1302.4	803.3
	"Sullivan County, PA"	"42113"	296	18740	1579.5	844.6
	"Susquehanna County, PA"	"42115"	1494	124138	1203.5	829.4
	"Tioga County, PA"	"42117"	1332	125151	1064.3	733.4
	"Union County, PA"	"42119"	1105	136003	812.5	597.3
	"Venango County, PA"	"42121"	1926	159162	1210.1	791.5
	"Warren County, PA"	"42123"	1479	121059	1221.7	766.0
	"Washington County, PA"	"42125"	7669	624603	1227.8	826.8
	"Wayne County, PA"	"42127"	1859	153203	1213.4	840.1
	"Westmoreland County, PA"	"42129"	13667	1072555	1274.2	796.2
	"Wyoming County, PA"	"42131"	902	83405	1081.5	800.5
	"York County, PA"	"42133"	12369	1326263	932.6	747.4
	"Bristol County, RI"	"44001"	1615	147524	1094.7	677.3
	"Kent County, RI"	"44003"	5142	494251	1040.4	716.9
	"Newport County, RI"	"44005"	2441	248104	983.9	648.4
	"Providence County, RI"	"44007"	16991	1897625	895.4	725.1
	"Washington County, RI"	"44009"	3479	379009	917.9	641.3
	"Abbeville County, SC"	"45001"	910	74735	1217.6	883.7
	"Aiken County, SC"	"45003"	5119	498327	1027.2	809.7
	"Allendale County, SC"	"45005"	341	28154	1211.2	1000.8
	"Anderson County, SC"	"45007"	6506	583625	1114.8	907.8
	"Bamberg County, SC"	"45009"	549	44185	1242.5	925.3
	"Barnwell County, SC"	"45011"	774	65148	1188.1	997.6
	"Beaufort County, SC"	"45013"	4629	538109	860.2	570.7
	"Berkeley County, SC"	"45015"	4245	611922	693.7	766.6
	"Calhoun County, SC"	"45017"	512	44460	1151.6	832.9
	"Charleston County, SC"	"45019"	9364	1166055	803.0	724.0
	"Cherokee County, SC"	"45021"	1875	169453	1106.5	975.1
	"Chester County, SC"	"45023"	1220	96845	1259.7	1012.8
	"Chesterfield County, SC"	"45025"	1584	138173	1146.4	981.7
	"Clarendon County, SC"	"45027"	1170	101836	1148.9	871.1
	"Colleton County, SC"	"45029"	1574	113417	1387.8	1069.2
	"Darlington County, SC"	"45031"	2499	202465	1234.3	1016.9
	"Dillon County, SC"	"45033"	1162	93416	1243.9	1079.9
	"Dorchester County, SC"	"45035"	3271	454808	719.2	798.1
	"Edgefield County, SC"	"45037"	689	79311	868.7	740.9
	"Fairfield County, SC"	"45039"	896	68551	1307.1	1016.2
	"Florence County, SC"	"45041"	4429	416554	1063.2	948.9
	"Georgetown County, SC"	"45043"	2234	183371	1218.3	804.3
	"Greenville County, SC"	"45045"	12733	1471084	865.6	792.8
	"Greenwood County, SC"	"45047"	2205	209683	1051.6	815.2
	"Hampton County, SC"	"45049"	673	60378	1114.6	952.4
	"Horry County, SC"	"45051"	9959	931008	1069.7	832.2
	"Jasper County, SC"	"45053"	687	83352	824.2	723.1
	"Kershaw County, SC"	"45055"	1986	190718	1041.3	869.3
	"Lancaster County, SC"	"45057"	2607	258852	1007.1	807.3
	"Laurens County, SC"	"45059"	2422	199809	1212.2	955.6
	"Lee County, SC"	"45061"	707	53862	1312.6	1058.7
	"Lexington County, SC"	"45063"	7130	845190	843.6	787.3
	"McCormick County, SC"	"45065"	397	29174	1360.8	865.5
	"Marion County, SC"	"45067"	1257	95376	1317.9	1071.3
	"Marlboro County, SC"	"45069"	1092	82395	1325.3	1153.0
	"Newberry County, SC"	"45071"	1335	113700	1174.1	899.3
	"Oconee County, SC"	"45073"	2611	227320	1148.6	834.5
	"Orangeburg County, SC"	"45075"	3177	266658	1191.4	959.5
	"Pickens County, SC"	"45077"	3563	364807	976.7	872.1
	"Richland County, SC"	"45079"	8993	1217728	738.5	808.6
	"Saluda County, SC"	"45081"	685	60466	1132.9	833.2
	"Spartanburg County, SC"	"45083"	9099	892000	1020.1	911.6
	"Sumter County, SC"	"45085"	3360	322599	1041.5	928.5
	"Union County, SC"	"45087"	1201	83388	1440.3	1065.9
	"Williamsburg County, SC"	"45089"	1222	97318	1255.7	968.2
	"York County, SC"	"45091"	6129	754598	812.2	835.5
	"Aurora County, SD"	"46003"	72	8202	877.8	541.7
	"Beadle County, SD"	"46005"	597	54465	1096.1	760.9
	"Bennett County, SD"	"46007"	111	10330	1074.5	1097.2
	"Bon Homme County, SD"	"46009"	223	20960	1063.9	578.4
	"Brookings County, SD"	"46011"	586	101389	578.0	639.7
	"Brown County, SD"	"46013"	1131	116296	972.5	691.2
	"Brule County, SD"	"46015"	170	15846	1072.8	726.6
	"Buffalo County, SD"	"46017"	70	6225	1124.5	1623.0
	"Butte County, SD"	"46019"	313	30777	1017.0	722.9
	"Campbell County, SD"	"46021"	42	4161	1009.4	643.7
	"Charles Mix County, SD"	"46023"	337	27996	1203.7	913.9
	"Clark County, SD"	"46025"	132	10977	1202.5	695.5
	"Clay County, SD"	"46027"	306	42035	728.0	785.5
	"Codington County, SD"	"46029"	739	83956	880.2	660.9
	"Corson County, SD"	"46031"	135	12540	1076.6	1229.7
	"Custer County, SD"	"46033"	286	25494	1121.8	672.8
	"Davison County, SD"	"46035"	676	59527	1135.6	744.8
	"Day County, SD"	"46037"	213	16695	1275.8	679.2
	"Deuel County, SD"	"46039"	132	12868	1025.8	617.2
	"Dewey County, SD"	"46041"	193	17123	1127.1	1333.6
	"Douglas County, SD"	"46043"	134	8852	1513.8	668.6
	"Edmunds County, SD"	"46045"	121	11942	1013.2	575.8
	"Fall River County, SD"	"46047"	366	20551	1780.9	1002.9
	"Faulk County, SD"	"46049"	99	7030	1408.3	740.4
	"Grant County, SD"	"46051"	266	21458	1239.6	742.2
	"Gregory County, SD"	"46053"	189	12592	1501.0	809.0
	"Haakon County, SD"	"46055"	74	5598	1321.9	622.0
	"Hamlin County, SD"	"46057"	194	18068	1073.7	731.1
	"Hand County, SD"	"46059"	139	10001	1389.9	670.9
	"Hanson County, SD"	"46061"	77	10174	756.8	958.1
	"Harding County, SD"	"46063"	21	3804	552.1	442.0
	"Hughes County, SD"	"46065"	438	52732	830.6	651.5
	"Hutchinson County, SD"	"46067"	353	21916	1610.7	721.2
	"Hyde County, SD"	"46069"	64	4150	1542.2	787.8
	"Jackson County, SD"	"46071"	107	9924	1078.2	997.5
	"Jerauld County, SD"	"46073"	79	6045	1306.9	595.8
	"Jones County, SD"	"46075"	27	2808	961.5	584.2
	"Kingsbury County, SD"	"46077"	213	15039	1416.3	799.5
	"Lake County, SD"	"46079"	356	37785	942.2	635.5
	"Lawrence County, SD"	"46081"	705	74944	940.7	661.9
	"Lincoln County, SD"	"46083"	700	158802	440.8	485.0
	"Lyman County, SD"	"46085"	112	11638	962.4	918.9
	"McCook County, SD"	"46087"	240	16831	1425.9	907.2
	"McPherson County, SD"	"46089"	120	7260	1652.9	735.1
	"Marshall County, SD"	"46091"	151	14293	1056.5	692.1
	"Meade County, SD"	"46093"	577	81693	706.3	673.9
	"Mellette County, SD"	"46095"	73	6244	1169.1	1114.0
	"Miner County, SD"	"46097"	101	6840	1476.6	850.8
	"Minnehaha County, SD"	"46099"	4075	555159	734.0	706.3
	"Moody County, SD"	"46101"	160	19337	827.4	618.5
	"Pennington County, SD"	"46103"	2621	325878	804.3	655.9
	"Perkins County, SD"	"46105"	133	9021	1474.3	782.6
	"Potter County, SD"	"46107"	113	6941	1628.0	787.5
	"Roberts County, SD"	"46109"	343	30857	1111.6	818.2
	"Sanborn County, SD"	"46111"	86	7098	1211.6	745.7
	"Shannon County, SD"	"46113"	424	43070	984.4	1417.4
	"Spink County, SD"	"46115"	226	19465	1161.1	722.1
	"Stanley County, SD"	"46117"	70	8902	786.3	621.0
	"Sully County, SD"	"46119"	22	4259	516.6	316.9
	"Todd County, SD"	"46121"	267	30137	886.0	1222.8
	"Tripp County, SD"	"46123"	227	16390	1385.0	755.6
	"Turner County, SD"	"46125"	342	24762	1381.1	797.0
	"Union County, SD"	"46127"	375	44712	838.7	661.7
	"Walworth County, SD"	"46129"	273	16691	1635.6	854.7
	"Yankton County, SD"	"46135"	717	67975	1054.8	708.8
	"Ziebach County, SD"	"46137"	49	8404	583.1	816.3
	"Anderson County, TN"	"47001"	2814	226981	1239.8	859.3
	"Bedford County, TN"	"47003"	1471	140708	1045.4	997.8
	"Benton County, TN"	"47005"	766	48230	1588.2	1057.1
	"Bledsoe County, TN"	"47007"	408	43790	931.7	741.6
	"Blount County, TN"	"47009"	4118	381904	1078.3	809.7
	"Bradley County, TN"	"47011"	3128	311318	1004.8	867.1
	"Campbell County, TN"	"47013"	1765	119351	1478.8	1120.9
	"Cannon County, TN"	"47015"	558	41606	1341.2	1025.2
	"Carroll County, TN"	"47017"	1306	84694	1542.0	1104.8
	"Carter County, TN"	"47019"	2115	169244	1249.7	877.1
	"Cheatham County, TN"	"47021"	1200	119244	1006.3	1016.7
	"Chester County, TN"	"47023"	591	52224	1131.7	914.8
	"Claiborne County, TN"	"47025"	1346	95074	1415.7	1110.7
	"Clay County, TN"	"47027"	348	23258	1496.3	986.1
	"Cocke County, TN"	"47029"	1568	105545	1485.6	1134.3
	"Coffee County, TN"	"47031"	1977	162584	1216.0	991.3
	"Crockett County, TN"	"47033"	529	43591	1213.6	920.6
	"Cumberland County, TN"	"47035"	2458	174891	1405.4	829.2
	"Davidson County, TN"	"47037"	15849	2031432	780.2	834.8
	"Decatur County, TN"	"47039"	554	35159	1575.7	987.5
	"DeKalb County, TN"	"47041"	729	57777	1261.7	1030.6
	"Dickson County, TN"	"47043"	1669	154240	1082.1	961.3
	"Dyer County, TN"	"47045"	1367	113454	1204.9	985.0
	"Fayette County, TN"	"47047"	1270	117882	1077.3	824.4
	"Fentress County, TN"	"47049"	730	53817	1356.4	1025.4
	"Franklin County, TN"	"47051"	1498	124642	1201.8	912.3
	"Gibson County, TN"	"47053"	2061	148384	1389.0	1052.6
	"Giles County, TN"	"47055"	1052	87303	1205.0	906.6
	"Grainger County, TN"	"47057"	854	68737	1242.4	1015.7
	"Greene County, TN"	"47059"	2711	205582	1318.7	972.8
	"Grundy County, TN"	"47061"	613	40309	1520.8	1163.8
	"Hamblen County, TN"	"47063"	2308	190221	1213.3	969.7
	"Hamilton County, TN"	"47065"	10462	1061887	985.2	789.6
	"Hancock County, TN"	"47067"	313	19733	1586.2	1230.0
	"Hardeman County, TN"	"47069"	906	77094	1175.2	981.2
	"Hardin County, TN"	"47071"	1159	77207	1501.2	1042.8
	"Hawkins County, TN"	"47073"	2226	169535	1313.0	1002.9
	"Haywood County, TN"	"47075"	603	54107	1114.5	890.0
	"Henderson County, TN"	"47077"	1036	83797	1236.3	1027.5
	"Henry County, TN"	"47079"	1393	96830	1438.6	972.8
	"Hickman County, TN"	"47081"	851	72970	1166.2	1003.9
	"Houston County, TN"	"47083"	333	24485	1360.0	1021.6
	"Humphreys County, TN"	"47085"	709	54578	1299.1	966.9
	"Jackson County, TN"	"47087"	473	34575	1368.0	967.7
	"Jefferson County, TN"	"47089"	1811	159474	1135.6	878.8
	"Johnson County, TN"	"47091"	699	53494	1306.7	950.0
	"Knox County, TN"	"47093"	13219	1355701	975.1	864.2
	"Lake County, TN"	"47095"	312	22794	1368.8	1201.9
	"Lauderdale County, TN"	"47097"	901	81072	1111.4	1059.2
	"Lawrence County, TN"	"47099"	1600	127909	1250.9	989.8
	"Lewis County, TN"	"47101"	445	35648	1248.3	930.1
	"Lincoln County, TN"	"47103"	1255	100896	1243.9	958.5
	"Loudon County, TN"	"47105"	1921	153078	1254.9	831.3
	"McMinn County, TN"	"47107"	2048	158196	1294.6	978.3
	"McNairy County, TN"	"47109"	1111	78046	1423.5	1049.7
	"Macon County, TN"	"47111"	825	69500	1187.1	1054.7
	"Madison County, TN"	"47113"	3038	293402	1035.4	884.5
	"Marion County, TN"	"47115"	1084	85281	1271.1	978.5
	"Marshall County, TN"	"47117"	1013	94666	1070.1	952.0
	"Maury County, TN"	"47119"	2733	263257	1038.1	918.8
	"Meigs County, TN"	"47121"	484	35621	1358.7	1101.4
	"Monroe County, TN"	"47123"	1659	137037	1210.6	945.0
	"Montgomery County, TN"	"47125"	3629	578683	627.1	878.2
	"Moore County, TN"	"47127"	193	18930	1019.5	678.0
	"Morgan County, TN"	"47129"	725	64788	1119.0	975.9
	"Obion County, TN"	"47131"	1113	92086	1208.7	893.2
	"Overton County, TN"	"47133"	858	66209	1295.9	981.2
	"Perry County, TN"	"47135"	367	23723	1547.0	1113.5
	"Pickett County, TN"	"47137"	206	15365	1340.7	821.2
	"Polk County, TN"	"47139"	635	50238	1264.0	941.8
	"Putnam County, TN"	"47141"	2517	225783	1114.8	967.0
	"Rhea County, TN"	"47143"	1277	97441	1310.5	1069.6
	"Roane County, TN"	"47145"	2155	158373	1360.7	918.4
	"Robertson County, TN"	"47147"	1990	205540	968.2	941.1
	"Rutherford County, TN"	"47149"	5500	895769	614.0	781.0
	"Scott County, TN"	"47151"	822	65947	1246.5	1121.5
	"Sequatchie County, TN"	"47153"	503	44459	1131.4	865.5
	"Sevier County, TN"	"47155"	3105	287030	1081.8	884.2
	"Shelby County, TN"	"47157"	24284	2807896	864.8	880.4
	"Smith County, TN"	"47159"	600	57714	1039.6	931.0
	"Stewart County, TN"	"47161"	491	39665	1237.9	946.3
	"Sullivan County, TN"	"47163"	6190	470112	1316.7	900.8
	"Sumner County, TN"	"47165"	4497	528719	850.5	781.4
	"Tipton County, TN"	"47167"	1811	184580	981.1	971.1
	"Trousdale County, TN"	"47169"	316	24296	1300.6	1156.8
	"Unicoi County, TN"	"47171"	829	53453	1550.9	991.7
	"Union County, TN"	"47173"	679	57230	1186.4	1023.6
	"Van Buren County, TN"	"47175"	240	17000	1411.8	1046.0
	"Warren County, TN"	"47177"	1477	120857	1222.1	990.0
	"Washington County, TN"	"47179"	4170	379796	1098.0	888.2
	"Wayne County, TN"	"47181"	647	50297	1286.4	961.3
	"Weakley County, TN"	"47183"	1144	101339	1128.9	895.4
	"White County, TN"	"47185"	1112	79494	1398.8	1037.1
	"Williamson County, TN"	"47187"	3459	636098	543.8	587.9
	"Wilson County, TN"	"47189"	3194	386957	825.4	792.5
	"Anderson County, TX"	"48001"	1967	172946	1137.3	1067.6
	"Andrews County, TX"	"48003"	371	53191	697.5	824.1
	"Angelina County, TX"	"48005"	2647	263357	1005.1	863.5
	"Aransas County, TX"	"48007"	1021	75854	1346.0	820.8
	"Archer County, TX"	"48009"	271	26207	1034.1	786.0
	"Armstrong County, TX"	"48011"	95	5738	1655.6	1192.9
	"Atascosa County, TX"	"48013"	1191	145019	821.3	782.8
	"Austin County, TX"	"48015"	840	88279	951.5	744.3
	"Bailey County, TX"	"48017"	186	21383	869.8	779.1
	"Bandera County, TX"	"48019"	662	63867	1036.5	648.8
	"Bastrop County, TX"	"48021"	2031	240840	843.3	835.5
	"Baylor County, TX"	"48023"	176	10968	1604.7	905.3
	"Bee County, TX"	"48025"	767	98307	780.2	840.1
	"Bell County, TX"	"48027"	6517	1004571	648.7	785.8
	"Bexar County, TX"	"48029"	38706	5682911	681.1	736.0
	"Blanco County, TX"	"48031"	364	33295	1093.3	730.2
	"Borden County, TX"	"48033"	16	1927	830.3 (Unreliable)	556.5 (Unreliable)
	"Bosque County, TX"	"48035"	751	53768	1396.7	840.4
	"Bowie County, TX"	"48037"	2995	280821	1066.5	889.0
	"Brazoria County, TX"	"48039"	6802	1037633	655.5	751.9
	"Brazos County, TX"	"48041"	3028	645107	469.4	677.0
	"Brewster County, TX"	"48043"	237	27422	864.3	638.2
	"Briscoe County, TX"	"48045"	66	4515	1461.8	920.6
	"Brooks County, TX"	"48047"	249	21659	1149.6	908.9
	"Brown County, TX"	"48049"	1501	113971	1317.0	961.7
	"Burleson County, TX"	"48051"	674	52577	1281.9	875.2
	"Burnet County, TX"	"48053"	1511	135678	1113.7	741.6
	"Caldwell County, TX"	"48055"	1001	121334	825.0	788.3
	"Calhoun County, TX"	"48057"	606	65692	922.5	775.2
	"Callahan County, TX"	"48059"	546	40939	1333.7	934.4
	"Cameron County, TX"	"48061"	8081	1261219	640.7	652.6
	"Camp County, TX"	"48063"	432	38247	1129.5	921.2
	"Carson County, TX"	"48065"	174	18044	964.3	757.0
	"Cass County, TX"	"48067"	1226	91113	1345.6	912.4
	"Castro County, TX"	"48069"	184	23163	794.4	705.6
	"Chambers County, TX"	"48071"	828	116730	709.3	836.0
	"Cherokee County, TX"	"48073"	1625	154106	1054.5	887.1
	"Childress County, TX"	"48075"	243	21161	1148.3	984.9
	"Clay County, TX"	"48077"	364	30873	1179.0	805.7
	"Cochran County, TX"	"48079"	93	8752	1062.6	990.2
	"Coke County, TX"	"48081"	153	9726	1573.1	863.8
	"Coleman County, TX"	"48083"	413	25170	1640.8	1077.1
	"Collin County, TX"	"48085"	12040	2737839	439.8	569.9
	"Collingsworth County, TX"	"48087"	107	9043	1183.2	908.5
	"Colorado County, TX"	"48089"	775	62568	1238.7	799.4
	"Comal County, TX"	"48091"	3251	387388	839.2	684.5
	"Comanche County, TX"	"48093"	540	40285	1340.4	862.2
	"Concho County, TX"	"48095"	98	12519	782.8	668.1
	"Cooke County, TX"	"48097"	1235	117115	1054.5	824.5
	"Coryell County, TX"	"48099"	1434	225599	635.6	868.1
	"Cottle County, TX"	"48101"	78	4265	1828.8	1178.0
	"Crane County, TX"	"48103"	100	14797	675.8	722.8
	"Crockett County, TX"	"48105"	95	11213	847.2	765.4
	"Crosby County, TX"	"48107"	221	17860	1237.4	942.0
	"Culberson County, TX"	"48109"	51	6691	762.2	571.4
	"Dallam County, TX"	"48111"	130	21259	611.5	802.3
	"Dallas County, TX"	"48113"	47341	7633040	620.2	744.8
	"Dawson County, TX"	"48115"	407	39686	1025.6	896.3
	"Deaf Smith County, TX"	"48117"	441	56733	777.3	779.9
	"Delta County, TX"	"48119"	230	15643	1470.3	1036.0
	"Denton County, TX"	"48121"	10281	2337491	439.8	630.1
	"DeWitt County, TX"	"48123"	811	62325	1301.2	879.1
	"Dickens County, TX"	"48125"	83	6586	1260.2	837.8
	"Dimmit County, TX"	"48127"	314	32815	956.9	859.9
	"Donley County, TX"	"48129"	152	10315	1473.6	927.9
	"Duval County, TX"	"48131"	403	34357	1173.0	976.3
	"Eastland County, TX"	"48133"	809	54619	1481.2	977.8
	"Ector County, TX"	"48135"	3548	471721	752.1	930.6
	"Edwards County, TX"	"48137"	78	5714	1365.1	832.1
	"Ellis County, TX"	"48139"	3594	491301	731.5	799.8
	"El Paso County, TX"	"48141"	15723	2505891	627.4	666.6
	"Erath County, TX"	"48143"	997	123706	805.9	777.1
	"Falls County, TX"	"48145"	571	51572	1107.2	864.6
	"Fannin County, TX"	"48147"	1315	101433	1296.4	970.4
	"Fayette County, TX"	"48149"	919	75058	1224.4	679.0
	"Fisher County, TX"	"48151"	158	11550	1368.0	787.5
	"Floyd County, TX"	"48153"	208	17795	1168.9	824.0
	"Foard County, TX"	"48155"	67	3666	1827.6	1059.6
	"Fort Bend County, TX"	"48157"	9006	2139732	420.9	547.1
	"Franklin County, TX"	"48159"	364	31682	1148.9	855.7
	"Freestone County, TX"	"48161"	625	58939	1060.4	781.8
	"Frio County, TX"	"48163"	421	56579	744.1	829.1
	"Gaines County, TX"	"48165"	367	60154	610.1	786.3
	"Galveston County, TX"	"48167"	8008	964667	830.1	807.6
	"Garza County, TX"	"48169"	143	19243	743.1	782.3
	"Gillespie County, TX"	"48171"	980	78140	1254.2	599.0
	"Glasscock County, TX"	"48173"	16	3944	405.7 (Unreliable)	431.2 (Unreliable)
	"Goliad County, TX"	"48175"	279	22539	1237.9	824.3
	"Gonzales County, TX"	"48177"	606	61802	980.6	803.2
	"Gray County, TX"	"48179"	818	69381	1179.0	1004.5
	"Grayson County, TX"	"48181"	4179	377272	1107.7	886.8
	"Gregg County, TX"	"48183"	3798	370539	1025.0	907.6
	"Grimes County, TX"	"48185"	866	82164	1054.0	885.2
	"Guadalupe County, TX"	"48187"	3126	453659	689.1	688.4
	"Hale County, TX"	"48189"	933	103001	905.8	887.7
	"Hall County, TX"	"48191"	151	9346	1615.7	958.9
	"Hamilton County, TX"	"48193"	436	24604	1772.1	994.4
	"Hansford County, TX"	"48195"	155	16683	929.1	818.7
	"Hardeman County, TX"	"48197"	171	11686	1463.3	1054.8
	"Hardin County, TX"	"48199"	1727	167665	1030.0	900.5
	"Harris County, TX"	"48201"	76147	13565197	561.3	712.1
	"Harrison County, TX"	"48203"	1998	199654	1000.7	871.7
	"Hartley County, TX"	"48205"	148	17619	840.0	675.8
	"Haskell County, TX"	"48207"	243	17237	1409.8	888.4
	"Hays County, TX"	"48209"	2942	583995	503.8	649.9
	"Hemphill County, TX"	"48211"	101	12560	804.1	771.9
	"Henderson County, TX"	"48213"	3221	238513	1350.5	951.1
	"Hidalgo County, TX"	"48215"	12636	2518245	501.8	591.5
	"Hill County, TX"	"48217"	1311	104636	1252.9	873.0
	"Hockley County, TX"	"48219"	650	70301	924.6	900.6
	"Hood County, TX"	"48221"	2124	166064	1279.0	790.7
	"Hopkins County, TX"	"48223"	1142	108417	1053.3	822.7
	"Houston County, TX"	"48225"	867	68130	1272.6	843.1
	"Howard County, TX"	"48227"	1157	110427	1047.8	1020.4
	"Hudspeth County, TX"	"48229"	52	10721	485.0	409.2
	"Hunt County, TX"	"48231"	2798	270668	1033.7	909.6
	"Hutchinson County, TX"	"48233"	758	65106	1164.3	997.5
	"Irion County, TX"	"48235"	45	4670	963.6	760.5
	"Jack County, TX"	"48237"	286	26424	1082.3	921.2
	"Jackson County, TX"	"48239"	447	44473	1005.1	797.1
	"Jasper County, TX"	"48241"	1289	106668	1208.4	939.5
	"Jeff Davis County, TX"	"48243"	45	6578	684.1	334.7
	"Jefferson County, TX"	"48245"	7618	761065	1001.0	908.8
	"Jim Hogg County, TX"	"48247"	158	15603	1012.6	1024.3
